"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"789","MStay Russell Court Hotel","9 Russell Road, London, England, W14 8JA, United Kingdom, 866-573-4235","West Kensington",3.5,8.6,"Fabulous",181,"3.5","113","2019-11-29","2019-11-30",2,0,377806,4,"51.497252,-0.208202","20","4",0,0,0,0,1,1,1,0,0
"790","Mstay West Hampstead","291-293 West End Lane, West Hampstead, London, England, NW6 1RD, United Kingdom, 866-573-4235","West Hampstead",4.1,10,"Exceptional",NA,"5","85","2019-11-29","2019-11-30",2,0,316932,3,"51.551454,-0.191893","12","3",0,0,0,0,1,1,0,0,0
"791","MStay39 Studios","39 Queensborough Terrace, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8.2,"Very Good",130,"3.5","97","2019-11-29","2019-11-30",2,0,386035,3.5,"51.51193,-0.185355","24","7",0,0,0,0,1,1,0,0,0
"792","Muse Haus Riverside","5 Weltje Road, London, England, W6 9TG, United Kingdom, 866-573-4235","Hammersmith",4.9,8,"Very Good",NA,"4","99","2019-11-29","2019-11-30",2,0,1070217472,3.5,"51.491035,-0.237759","7",NA,0,0,0,0,0,1,0,0,0
"793","My Bloomsbury","11-13 Bayley Street, Bedford Square, London, England, WC1B 3HD, United Kingdom, 866-573-4235","Fitzrovia",0.8,7.8,"Good",646,"4","163","2019-11-29","2019-11-30",2,0,240458,4,"51.51875,-0.131832","86","5",1,0,0,0,1,1,1,0,0
"794","My Chelsea","35 Ixworth Place, London, England, SW3 3QX, United Kingdom, 866-573-4235","Chelsea",2.1,8,"Very Good",202,"4","172","2019-11-29","2019-11-30",2,0,109697,4,"51.491964,-0.168653","50","4",1,1,0,0,1,1,1,0,0
"795","My Place Hotel","1-3 Trebovir Road, Earl's Court, London, England, SW5 9LS, United Kingdom, 866-573-4235","Earl's Court",3,6.8,"Good",294,"2.5","96","2019-11-29","2019-11-30",2,0,215715,3,"51.492481,-0.194163","50","6",1,1,1,1,0,0,1,0,0
"796","National Hotel","17-19 Queens Avenue, London, England, N10 3PE, United Kingdom, 866-573-4235","London",NA,6.4,"Good",167,"2.5","64","2019-11-29","2019-11-30",2,0,416473,2,"51.591781,-0.144643","30","3",0,0,0,1,0,1,0,0,1
"797","Native Bankside","1 and 2 Bear Gardens, London, England, SE1 9ED, United Kingdom, 866-573-4235","South Bank",1.4,9.4,"Exceptional",193,"4.5","150","2019-11-29","2019-11-30",2,0,824024896,4,"51.50729,-0.09598","75",NA,0,0,1,0,1,1,0,0,0
"798","Native Camden","376-380 Camden Road, London, England, N7 0LG, United Kingdom, 866-573-4235","Holloway",3.1,7.8,"Good",47,"3.5","105","2019-11-29","2019-11-30",2,0,487617,3,"51.55287,-0.124377","38",NA,0,0,0,0,0,1,1,0,0
"799","Native Hyde Park","206-214 Sussex Gardens, London, England, W2 3UA, United Kingdom, 866-573-4235","Paddington",2.1,8,"Very Good",56,"4","169","2019-11-29","2019-11-30",2,0,415017,4,"51.513893,-0.175889","63","7",0,0,0,0,0,0,0,0,0
"800","Native Mayfair","10 Lees Place, Mayfair, Westminster, London, England, W1K 6LL, United Kingdom, 866-573-4235","City of Westminster",1.2,8.2,"Very Good",20,"4","283","2019-11-29","2019-11-30",2,0,484008,5,"51.512161,-0.154367","13",NA,0,0,0,0,1,1,1,0,0
"801","Native Monument","14 Lovat Lane, London, England, EC3R 8DT, United Kingdom, 866-573-4235","The City of London",1.9,8.8,"Fabulous",358,"4.5","169","2019-11-29","2019-11-30",2,0,459963,4,"51.510458,-0.083971","41","6",0,0,0,0,1,1,1,0,0
"802","Nayland Hotel","132-134 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,6.6,"Good",196,"3","127","2019-11-29","2019-11-30",2,0,285740,3,"51.515368,-0.171928","40","6",0,1,0,0,0,1,0,0,1
"803","Nell Gwynn House","Nell Gwyn House, Sloane Avenue, London, England, SW3 3AX, United Kingdom, 866-573-4235","Chelsea",1.9,7.8,"Good",78,"4","141","2019-11-29","2019-11-30",2,0,644875,4,"51.49229,-0.1658","240",NA,0,0,0,0,0,1,1,0,1
"804","Nell Gwynn House Apartment 420","Flat 420, Nell Gwynn House, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,4,"",NA,NA,"110","2019-11-29","2019-11-30",2,0,986343648,3.5,"51.49213,-0.16433",NA,NA,0,0,0,0,0,0,0,0,1
"805","New Cross Inn Hostel","323A New Cross Road, London, England, SE14 6AS, United Kingdom, 866-573-4235","New Cross",4.5,7.2,"Good",44,"3","75","2019-11-29","2019-11-30",2,0,623528,2,"51.475805,-0.03715","19",NA,0,0,0,0,0,1,1,0,1
"806","New Dawn Hotel","95 Inverness Terrace, London, England, W2 3JU, United Kingdom, 866-573-4235","Paddington",2.6,5.8,"",51,"2.5","74","2019-11-29","2019-11-30",2,0,368060,2,"51.51379,-0.18703","28",NA,0,1,0,0,0,1,0,0,0
"807","NEW Fantastic Modern 1 Bedroom Flat Holloway Road","No 22 Garant Court Eden Grove, London, England, N7 8EB, United Kingdom, 866-573-4235","Holloway",3.1,NA,NA,NA,NA,"164","2019-11-29","2019-11-30",2,0,1253844640,3.5,"51.551654,-0.113195",NA,NA,0,0,0,0,0,0,0,0,1
"808","New Globe Hotel","359 Mile End Road, London, England, E3 4QS, United Kingdom, 866-573-4235","Mile End",4.1,5.2,"",22,"2","76","2019-11-29","2019-11-30",2,0,731131552,3,"51.5245,-0.0368","10",NA,0,0,0,0,0,1,0,0,1
"809","New Kent Apartments","55 Inverness Terrace, Bayswater, London, England, W2 3JN, United Kingdom, 866-573-4235","Paddington",2.6,NA,NA,NA,"2.5","107","2019-11-29","2019-11-30",2,0,1190956704,3.5,"51.512694,-0.186835","15",NA,0,0,0,0,0,1,1,0,0
"810","New Linden","59 Leinster Square, Bayswater/Notting Hill, London, England, W2 4PS, United Kingdom, 866-573-4235","Notting Hill",2.9,7.4,"Good",290,"3.5","122","2019-11-29","2019-11-30",2,0,163531,4,"51.513499,-0.193485","50","5",0,0,0,1,0,1,1,0,0
"811","New Market House","17 York Way, Camden, London, England, N7 9QG, United Kingdom, 866-573-4235","Camden Town",2.5,6.2,"Good",251,"3","91","2019-11-29","2019-11-30",2,0,388990,3,"51.543217,-0.125959","33",NA,1,1,0,0,0,1,0,1,0
"812","New Oscar","65 Vansittart Road, Windsor, England, SL4 5DB, United Kingdom, 866-573-4235","Windsor",NA,6.2,"Good",48,"2.5","46","2019-11-29","2019-11-30",2,0,546701,2,"51.482598,-0.619672","12",NA,0,0,0,0,0,1,1,0,1
"813","New Road Hotel","103-107 New Road, London, England, E1 1HJ, United Kingdom, 866-573-4235","Whitechapel",2.9,8.8,"Fabulous",221,"4.5","100","2019-11-29","2019-11-30",2,0,659396032,4,"51.51753,-0.06264","80",NA,1,1,0,1,1,1,1,0,0
"814","Newham Hotel Limited","349 – 353 Romford Road, Forest Gate, London, England, E7 8AA, United Kingdom, 866-573-4235","Forest Gate",7.3,5.8,"",96,"2.5","54","2019-11-29","2019-11-30",2,0,563579,2.5,"51.546772,0.029228","49","2",0,1,0,0,0,1,0,0,1
"815","NH London Kensington","202-220 Cromwell Road, London, England, SW5 OSW, United Kingdom, 866-573-4235","Earl's Court",3,8.4,"Very Good",259,"4","188","2019-11-29","2019-11-30",2,0,355619,4,"51.494711,-0.194535","121","8",1,1,0,1,1,1,1,0,1
"816","Nhow London","2 Macclesfield Road, London, England, EC1V 8DG, United Kingdom, 866-573-4235","Angel",2,NA,NA,NA,NA,"137","2019-11-29","2019-11-30",2,0,1100480032,NA,"51.529478,-0.097253","109",NA,1,1,1,1,1,0,1,0,1
"817","No 1 The Mansions by Mansley","219 Earls Court Road, Kensington, London, England, SW5 9BN, United Kingdom, 866-573-4235","Earl's Court",3,9.2,"Superb",120,"4.5","211","2019-11-29","2019-11-30",2,0,566775,4,"51.490601,-0.190985","24","6",0,0,0,0,0,1,1,0,0
"818","Nobu Hotel Shoreditch","10-50 Willow Street, London, England, EC2A 4BH, United Kingdom, 866-573-4235","London",2.3,9.2,"Superb",379,"4","200","2019-11-29","2019-11-30",2,0,678838,5,"51.525253,-0.083253","150",NA,1,1,1,1,1,1,1,0,0
"819","Norfolk Towers Paddington Hotel","34 Norfolk Place, London, England, W2 1QW, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",264,"3.5","195","2019-11-29","2019-11-30",2,0,285748,4,"51.51637,-0.171894","87","6",1,1,0,0,1,0,1,0,0
"820","Normandie Hotel","96 Sussex Gardens, Paddington, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,6.2,"Good",127,"2","116","2019-11-29","2019-11-30",2,0,248450,2.5,"51.516329,-0.171042","14","5",0,0,0,0,0,1,0,0,1
"821","Notting Hill Apartments","Granville Court, 118-120 Clarendon Road, London, England, W11 1SA, United Kingdom, 866-573-4235","Notting Hill",3.6,NA,NA,NA,NA,"287","2019-11-29","2019-11-30",2,0,1251024256,4,"51.513577,-0.211541","2",NA,0,0,0,0,0,1,0,0,0
"822","Nottingham Place Hotel London","37 Nottingham Place, London, England, W1U 5LT, United Kingdom, 866-573-4235","Marylebone",1.5,8.6,"Fabulous",76,"4","157","2019-11-29","2019-11-30",2,0,224963,3.5,"51.522154,-0.153219","32","4",0,0,1,0,1,1,1,0,0
"823","Novotel London Blackfriars","46 Blackfriars Road, London, England, SE1 8NZ, United Kingdom, 866-573-4235","London",NA,8.8,"Fabulous",675,"4.5","140","2019-11-29","2019-11-30",2,0,421375,4,"51.506452,-0.104494","182","13",1,1,1,1,1,1,1,1,0
"824","Novotel London Brentford","Great West Road, Brentford, England, TW80GP, United Kingdom, 866-573-4235","Brentford",7.6,9,"Superb",611,"4.5","75","2019-11-29","2019-11-30",2,0,457228,4,"51.490492,-0.302994","202","8",1,1,1,1,1,1,1,1,1
"825","Novotel London Canary Wharf Hotel","40 Marsh Wall, London, England, E14 9TP, United Kingdom, 866-573-4235","Canary Wharf",4.5,9.2,"Superb",785,"4.5","168","2019-11-29","2019-11-30",2,0,518803104,4,"51.501325,-0.023264","313","39",1,1,1,1,1,1,1,1,1
"826","Novotel London City South","53-61 Southwark Bridge Road, London, England, SE1 9HH, United Kingdom, 866-573-4235","Bermondsey",1.4,8.8,"Fabulous",899,"4","157","2019-11-29","2019-11-30",2,0,207805,4,"51.505469,-0.095508","182","6",1,1,1,1,0,1,1,0,1
"827","Novotel London ExCeL","7 Western Gateway, Royal Victoria Dock, London, England, E16 1AA, United Kingdom, 866-573-4235","Docklands",6.5,8.8,"Fabulous",656,"4","70","2019-11-29","2019-11-30",2,0,217919,4,"51.50803,0.022965","257","9",1,1,1,1,0,1,1,0,1
"828","Novotel London Greenwich","173-185 Greenwich High Road, London, England, SE10 8JA, United Kingdom, 866-573-4235","London",5.3,8.6,"Fabulous",657,"4","137","2019-11-29","2019-11-30",2,0,226467,4,"51.47768,-0.0135","151","6",1,1,1,1,1,1,1,0,1
"829","Novotel London Heathrow Airport - M4 Jct 4","Cherry Lane, Junction 4m4, West Drayton, England, UB7 9HJ, United Kingdom, 866-573-4235","West Drayton",14,7.8,"Good",1122,"4","59","2019-11-29","2019-11-30",2,0,143555,4,"51.498237,-0.454535","178","3",1,1,1,1,1,1,1,1,1
"830","Novotel London Heathrow Airport T1 T2 and T3","234 Bath Road, Heathrow Point West, Hayes, England, UB3 5AP, United Kingdom, 866-573-4235","Harlington",14,8.6,"Fabulous",1076,"4","73","2019-11-29","2019-11-30",2,0,613293088,4,"51.481121,-0.44484","166","4",1,1,1,1,1,1,1,0,1
"831","Novotel London Paddington","3 Kingdom Street, Sheldon Square, Paddington, London, England, W2 6BD, United Kingdom, 866-573-4235","Paddington",2.5,8.6,"Fabulous",911,"4","162","2019-11-29","2019-11-30",2,0,271907,4,"51.519293,-0.18254","206","11",1,1,1,1,0,1,1,1,0
"832","Novotel London Tower Bridge","10 Pepys Street, London, England, EC3N 2NU, United Kingdom, 866-573-4235","The City of London",2.2,8.8,"Fabulous",1356,"4","137","2019-11-29","2019-11-30",2,0,175326,4,"51.510786,-0.077317","203","7",1,1,1,1,0,1,1,0,0
"833","Novotel London Waterloo","113 Lambeth Road, London, England, SE1 7LS, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",825,"4","149","2019-11-29","2019-11-30",2,0,143656,4,"51.494834,-0.118749","187","6",1,1,1,1,1,1,1,0,1
"834","Novotel London Wembley","5 Olympic Way, Wembley, England, HA9 0NP, United Kingdom, 866-573-4235","Wembley Park",7.5,8.8,"Fabulous",963,"4.5","76","2019-11-29","2019-11-30",2,0,450528,4,"51.56227,-0.27968","235","10",1,1,1,1,1,1,1,0,1
"835","Novotel London West","1 Shortlands, Hammersmith, London, England, W6 8DR, United Kingdom, 866-573-4235","Hammersmith",4.1,8,"Very Good",940,"4","142","2019-11-29","2019-11-30",2,0,143566,4,"51.492206,-0.219335","630","9",1,1,1,1,1,1,1,0,1
"836","Number Forty One","41 Lawn Avenue, West Drayton, England, UB7 7AQ, United Kingdom, 866-573-4235","West Drayton",15,9.6,"Exceptional",25,"4.5","78","2019-11-29","2019-11-30",2,0,641010912,3.5,"51.50697,-0.48158","2",NA,0,0,0,0,0,0,0,0,1
"837","O Hyde Park","1 Craven Hill Gardens, London, England, W2 3ES, United Kingdom, 866-573-4235","Paddington",2.4,9.2,"Superb",27,"4.5","165","2019-11-29","2019-11-30",2,0,650775456,4,"51.51193,-0.1823","32","5",0,1,0,0,1,1,0,0,0
"838","O Paddington","25-27 Craven Road, London, England, W2 3BU, United Kingdom, 866-573-4235","Paddington",2.2,7.6,"Good",110,"4","119","2019-11-29","2019-11-30",2,0,385810,4,"51.51405,-0.178328","22","4",0,0,0,0,1,1,1,0,0
"839","O2 Arena Apartments","27 Blackwall Lane, London, England, SE10 0AN, United Kingdom, 866-573-4235","London",6,6.6,"Good",50,"2.5","146","2019-11-29","2019-11-30",2,0,743594208,4,"51.48772,0.00727","15",NA,0,0,0,0,0,1,1,0,0
"840","Oakwood Bed and Breakfast Heathrow","119, Station Road, West Drayton, England, UB7 7ND, United Kingdom, 866-573-4235","West Drayton",15,7.6,"Good",82,"4","74","2019-11-29","2019-11-30",2,0,358725,2.5,"51.506788,-0.470457","15","2",0,0,0,0,0,1,0,0,1
"841","Oatlands Park Hotel","146 Oatlands Drive, Weybridge, England, KT13 9HB, United Kingdom, 866-573-4235","Weybridge",NA,8.2,"Very Good",166,"4","73","2019-11-29","2019-11-30",2,0,232938,4,"51.375,-0.44193","144","3",1,1,1,1,1,1,1,0,1
"842","Oban Street Deluxe Guest Room","Flat 19 Oban House, Oban Street, London, England, E14 0JB, United Kingdom, 866-573-4235","Docklands",5.5,NA,NA,NA,NA,"38","2019-11-29","2019-11-30",2,0,1190353088,2.5,"51.5151,-0.000227",NA,NA,0,0,0,0,0,0,0,0,1
"843","Old Brompton 1 Charming Atmosphere","162 Old Brompton Road, Flat 1, London, England, SW5 0BA, United Kingdom, 866-573-4235","South Kensington",2.7,8,"Very Good",2,NA,"122","2019-11-29","2019-11-30",2,0,1122727552,4,"51.490885,-0.183372",NA,NA,0,0,0,0,0,0,0,0,1
"844","Old Street Apartments","123 City Road, London, England, EC1V 1JB, United Kingdom, 866-573-4235","Hoxton",2.2,6.6,"Good",4,NA,"126","2019-11-29","2019-11-30",2,0,1077336512,3,"51.526497,-0.087922","12",NA,0,0,0,0,0,1,0,0,0
"845","Old Street City Apartment ","Flat 7, Merchant Building, Wharf Road, London, England, N1 7GS, United Kingdom, 866-573-4235","Hoxton",2.2,NA,NA,NA,NA,"179","2019-11-29","2019-11-30",2,0,1210990208,3.5,"51.53158,-0.096",NA,NA,0,0,0,0,0,0,0,0,1
"846","Oliver Plaza","33 Trebovir Road, Earls Court, London, England, SW5 9NF, United Kingdom, 866-573-4235","Earl's Court",3.1,8.8,"Fabulous",149,"4","123","2019-11-29","2019-11-30",2,0,125076,3.5,"51.491473,-0.195335","46",NA,1,0,0,1,1,1,0,0,1
"847","Olympia","49 Earl's Court Square, Kensington and Chelsea, London, England, SW5 9BQ, United Kingdom, 866-573-4235","Earl's Court",3.1,5,"",44,"2","68","2019-11-29","2019-11-30",2,0,286214,2,"51.48952,-0.19438","25","3",0,0,0,0,0,0,0,0,1
"848","Olympic House Hotel","138-140 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",395,"3","114","2019-11-29","2019-11-30",2,0,163540,3,"51.515523,-0.172463","40","4",0,1,0,0,0,1,0,0,1
"849","One Aldwych","1 Aldwych, London, England, WC2B 4BZ, United Kingdom, 866-573-4235","Covent Garden",0.5,9.2,"Superb",141,"4.5","487","2019-11-29","2019-11-30",2,0,141466,5,"51.511587,-0.119106","102","6",1,1,1,0,1,1,1,1,1
"850","Opulence Central London","47 Gloucester Place, Marylebone, London, England, W1U 8JE, United Kingdom, 866-573-4235","City of Westminster",1.5,4.2,"",115,"2","114","2019-11-29","2019-11-30",2,0,249492,4,"51.51804,-0.157998","19","4",0,0,0,0,0,1,1,0,0
"851","Oxbridge Apartments","8 Collingham Road, London, England, SW5 0LT, United Kingdom, 866-573-4235","Earl's Court",2.8,7.4,"Good",67,"3.5","119","2019-11-29","2019-11-30",2,0,681801,4,"51.49426,-0.18829","60",NA,0,0,0,0,0,1,0,0,0
"852","Oxford Hotel Earl's Court","16-18 & 24 Penywern Road, Earls Court, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,5.4,"",375,"2.5","75","2019-11-29","2019-11-30",2,0,234936,3,"51.49087,-0.193615","90","4",0,0,0,0,0,1,0,0,0
"853","OYO Abbey Hotel","23 Wood Lane, Shepherds Bush, London, England, W12 7DP, United Kingdom, 866-573-4235","London",4.2,6.2,"Good",7,"3","68","2019-11-29","2019-11-30",2,0,45212640,2.5,"51.506308,-0.224652","16","3",0,0,0,0,0,0,0,0,0
"854","OYO Anchor Hotel","10 West Heath Drive, Golders Green, London, England, NW11 7QH, United Kingdom, 866-573-4235","London",NA,7.6,"Good",72,"4","47","2019-11-29","2019-11-30",2,0,334040,3,"51.570621,-0.193315","13","3",0,0,0,0,0,1,0,0,1
"855","OYO Apollo Hotel","43 Argyle St, London, England, WC1H 8EP, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.4,"Good",149,"4","139","2019-11-29","2019-11-30",2,0,445072,3,"51.528657,-0.123217","15",NA,0,0,0,0,0,1,0,0,0
"856","OYO Bakers Hotel","126 Warwick Way, Victoria, London, England, SW1V 4JA, United Kingdom, 866-573-4235","Victoria",1.4,6.2,"Good",103,"2.5","309","2019-11-29","2019-11-30",2,0,285959,2.5,"51.490827,-0.144646","11","3",0,0,0,0,0,1,0,0,0
"857","OYO Belgravia Rooms","104 Ebury Street, London, England, SW1W 9QD, United Kingdom, 866-573-4235","Victoria",1.4,6.4,"Good",241,"3","199","2019-11-29","2019-11-30",2,0,285821,2.5,"51.493568,-0.150008","30","6",0,0,0,0,0,1,0,0,0
"858","OYO Camden BnB","1-3 Grafton Road, London, England, NW5 3DX, United Kingdom, 866-573-4235","Kentish Town",2.8,7,"Good",156,"2.5","66","2019-11-29","2019-11-30",2,0,617794,2,"51.546943,-0.144397","24",NA,0,0,0,0,0,1,0,0,0
"859","OYO Elysee Hotel","25-26 Craven Terrace, Lancaster Gate, London, England, W2 3EL, United Kingdom, 866-573-4235","Paddington",2.2,7.2,"Good",381,"3.5","104","2019-11-29","2019-11-30",2,0,324189,3,"51.5124,-0.178297","55","5",0,0,0,0,1,1,0,0,0
"860","OYO Epsilon Hotel","27-A  Romford Road, Newham, London, England, E15 4LL, United Kingdom, 866-573-4235","Stratford",6.2,7.8,"Good",229,"4","119","2019-11-29","2019-11-30",2,0,487156,3,"51.542251,0.00624","38","3",0,1,0,0,0,1,0,0,0
"861","OYO Flexistay Addiscombe Aparthotel","175-177 Lower Addiscombe Road, Croydon, England, CR0 6PZ, United Kingdom, 866-573-4235","Croydon",NA,8,"Very Good",69,"4","45","2019-11-29","2019-11-30",2,0,543085,3,"51.379083,-0.075585","20",NA,0,0,0,0,0,1,0,0,0
"862","OYO Flexistay Ambers Gatwick Aparthotel","7 Vicarage Lane, Horley, England, RH6 8AR, United Kingdom, 866-573-4235","Horley",NA,7.6,"Good",230,"4.5","55","2019-11-29","2019-11-30",2,0,335411,3,"51.17469,-0.1716","13","2",1,0,0,0,0,1,0,0,1
"863","OYO Flexistay Aparthotel Sutton","23 Camborne Road, Sutton, England, SM2 6RJ, United Kingdom, 866-573-4235","Sutton",NA,8.4,"Very Good",63,"3.5","45","2019-11-29","2019-11-30",2,0,511157,3,"51.353997,-0.194798","18",NA,0,0,0,0,0,1,0,0,0
"864","OYO Flexistay Tulsi Aparthotel","256a High Street, Croydon, England, CR0 1NF, United Kingdom, 866-573-4235","Croydon",9.7,7.8,"Good",52,"3","35","2019-11-29","2019-11-30",2,0,400678,3,"51.368533,-0.099442","16","3",0,0,0,0,0,1,1,0,0
"865","OYO Grantly Hotel","50 Shepherds Bush Green, London, England, W12 8PS, United Kingdom, 866-573-4235","Hammersmith and Fulham",4.1,7.6,"Good",196,"3.5","64","2019-11-29","2019-11-30",2,0,373393,3,"51.503426,-0.22275","60",NA,0,0,0,0,0,1,0,0,0
"866","OYO Home Camden Town Studios","86 Plender Street, London, England, NW1 0JN, United Kingdom, 866-573-4235","Camden Town",2,6,"Good",8,NA,"102","2019-11-29","2019-11-30",2,0,770679424,4,"51.536071,-0.138728",NA,NA,0,0,0,0,0,0,0,0,1
"867","OYO Home Canary Wharf 2 Bedroom Apartment","Suite 6 Laybourne House, Admirals Way, London, England, E14 9UH, United Kingdom, 866-573-4235","Canary Wharf",4.6,7.2,"Good",9,NA,"192","2019-11-29","2019-11-30",2,0,798547936,3.5,"51.50164,-0.02042",NA,NA,0,0,0,0,0,0,0,0,1
"868","OYO Home Canary Wharf Apartments","65 Discovery Dock, London, England, E14 9RU, United Kingdom, 866-573-4235","Canary Wharf",4.7,10,"Exceptional",NA,NA,"132","2019-11-29","2019-11-30",2,0,1138799488,3,"51.5012,-0.018003",NA,NA,0,0,0,0,0,0,0,0,1
"869","OYO Home Canary Wharf Residences","Discovery Dock Apartments West, Marsh Wall, London, England, E14 9RT, United Kingdom, 866-573-4235","Canary Wharf",4.7,NA,NA,NA,NA,"248","2019-11-29","2019-11-30",2,0,1138818784,3,"51.5015,-0.019189",NA,NA,0,0,0,0,0,0,0,0,1
"870","OYO Home Clapham 2 Bedroom","70 Kings Avenue, London, England, SW4 8BH, United Kingdom, 866-573-4235","Clapham",3.7,8,"Very Good",2,NA,"132","2019-11-29","2019-11-30",2,0,1138762816,3.5,"51.4533,-0.129953",NA,NA,0,0,0,0,0,0,0,0,1
"871","OYO Home Clapham 2 Bedroom Superior","70, Kings Ave, London, England, SW4 8BH, United Kingdom, 866-573-4235","Clapham",3.7,NA,NA,NA,NA,"113","2019-11-29","2019-11-30",2,0,1182716096,4,"51.453336,-0.130065",NA,NA,0,0,0,0,0,0,0,0,1
"872","OYO Home Docklands 1 Bedroom Apartment","Meridian Place, Tower Hamlets, London, England, E14 9FF, United Kingdom, 866-573-4235","Canary Wharf",4.9,10,"Exceptional",2,NA,"168","2019-11-29","2019-11-30",2,0,1138795712,3,"51.5004,-0.013433",NA,NA,0,0,0,0,0,0,0,0,1
"873","OYO Home Docklands 2 Bedroom Apartment","Meridian Place, London, England, E14 9FF, United Kingdom, 866-573-4235","Canary Wharf",4.9,8,"Very Good",NA,NA,"223","2019-11-29","2019-11-30",2,0,779152320,3.5,"51.50066,-0.01347",NA,NA,0,0,0,0,0,0,0,0,1
"874","OYO Home Kings Cross-St Pancras Garden 4 Bedroom","33 Argyle Square, London, England, WC1H 8AP, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6,"Good",2,NA,"334","2019-11-29","2019-11-30",2,0,778559232,4,"51.5285,-0.12218",NA,NA,0,0,0,0,0,0,0,0,1
