"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"939","Meridiana","43-44 Argyle Square, Kings Cross, London, England, WC1H 8AL, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.6,"Good",252,"3.5","98","2019-10-01","2019-10-02",2,0,290043,2.5,"51.529073,-0.122766","25","5",0,0,0,0,0,1,0,0,0
"940","Merit Kensington Hotel","12 Penywern Road, Earls Court, London, England, SW5 9ST, United Kingdom, 866-573-4235","Earl's Court",3,NA,NA,NA,NA,"130","2019-10-01","2019-10-02",2,0,282699,4,"51.491207,-0.193106","25","5",0,0,0,0,0,1,0,0,0
"941","Merlyn Court Hotel","2 Barkston Gardens, London, England, SW5 0EN, United Kingdom, 866-573-4235","Earl's Court",2.9,7.6,"Good",272,"4","101","2019-10-01","2019-10-02",2,0,285731,2,"51.492712,-0.190265","18","4",0,0,0,0,0,0,0,0,0
"942","Mermaid Suite Hotel","3-4 Blenheim Street, London, England, W1S 1LA, United Kingdom, 866-573-4235","Mayfair",0.9,6.8,"Good",75,"3","121","2019-10-01","2019-10-02",2,0,384189888,3,"51.51404,-0.14686","32",NA,1,0,0,0,0,1,0,0,0
"943","Messina Studios","89 Messina Avenue, London, England, NW6 4LG, United Kingdom, 866-573-4235","Kilburn",3.8,8.6,"Fabulous",3,NA,"81","2019-10-01","2019-10-02",2,0,1242773888,3.5,"51.543178,-0.194409","9",NA,0,0,0,0,1,1,1,0,0
"944","Metro Star","71 Stopford Road, London, England, E13 0NA, United Kingdom, 866-573-4235","West Ham",6.7,7,"Good",48,"2.5","66","2019-10-01","2019-10-02",2,0,535352,3,"51.533594,0.022494","11",NA,0,0,0,0,0,1,0,0,0
"945","Millenium Apartments","30 Rivington Street, London, England, EC2A 3DZ, United Kingdom, 866-573-4235","Shoreditch",2.3,6.8,"Good",419,NA,"113","2019-10-01","2019-10-02",2,0,779098080,3.5,"51.52596,-0.08199","20",NA,0,0,0,0,1,1,0,0,0
"946","Millennium Gloucester Hotel London Kensington","4-18 Harrington Gardens, London, England, SW7 4LH, United Kingdom, 866-573-4235","South Kensington",2.6,7.6,"Good",1791,"3.5","188","2019-10-01","2019-10-02",2,0,105996,4,"51.493228,-0.182924","610","8",1,1,1,1,1,1,1,0,1
"947","Millennium Hotel London Knightsbridge","17 Sloane Street, Knightsbridge, London, England, SW1X 9NU, United Kingdom, 866-573-4235","Knightsbridge",1.5,7.4,"Good",297,"4","250","2019-10-01","2019-10-02",2,0,117116,4,"51.49995,-0.159786","222","14",1,1,0,1,1,1,1,0,1
"948","Millharbour Residences","45 Millharbour, London, England, E14 9TR, United Kingdom, 866-573-4235","Canary Wharf",4.7,8.6,"Fabulous",31,NA,"430","2019-10-01","2019-10-02",2,0,887102912,4,"51.49714,-0.01889","20",NA,0,0,0,0,0,1,0,0,1
"949","Mimi's Hotel Soho","56-57 Frith Street, London, England, W1D 3JG, United Kingdom, 866-573-4235","Soho",0.5,8.4,"Very Good",859,"4","167","2019-10-01","2019-10-02",2,0,646472,3.5,"51.51403,-0.13204","58","4",0,1,0,0,1,1,0,0,0
"950","Mina House Hotel","21-23 Craven Road, Paddington, London, England, W2 3BU, United Kingdom, 866-573-4235","Paddington",2.2,7,"Good",179,"3","87","2019-10-01","2019-10-02",2,0,285165,2,"51.514163,-0.178139","28","4",0,0,0,0,0,1,0,0,0
"951","Mitre House Hotel","178-186 Sussex Gardens, London, England, W2 1TU, United Kingdom, 866-573-4235","Paddington",2.1,7.6,"Good",1311,"3.5","119","2019-10-01","2019-10-02",2,0,483463,3,"51.514481,-0.174323","69","6",1,1,0,0,0,1,0,0,1
"952","mk hotel london","317 Putney Bridge Road, London, England, SW15 2PN, United Kingdom, 866-573-4235","Putney",4.7,8.2,"Very Good",156,"4","114","2019-10-01","2019-10-02",2,0,406179,2.5,"51.464424,-0.213397","29","2",0,0,0,0,1,1,0,0,0
"953","Modern City Apartment Aldgate","6 Philson Mansions, Philpot street, London, England, E1 2DS, United Kingdom, 866-573-4235","Whitechapel",3,NA,NA,NA,NA,"171","2019-10-01","2019-10-02",2,0,1228822496,3.5,"51.515096,-0.058352",NA,NA,0,0,0,0,0,0,0,0,1
"954","Mondrian Apartments","105 Seven Sisters Road, London, England, N7 7QP, United Kingdom, 866-573-4235","Holloway",3.7,7,"Good",176,NA,"70","2019-10-01","2019-10-02",2,0,782640672,3.5,"51.56082,-0.11424","12",NA,0,0,0,0,1,1,0,0,0
"955","Monkey Island Estate","Monkey Island Lane, Maidenhead, England, SL6 2EE, United Kingdom, 866-573-4235","Maidenhead",NA,8,"Very Good",2,"4.5","265","2019-10-01","2019-10-02",2,0,723558848,5,"51.50371,-0.68404","30",NA,1,1,0,1,1,1,1,0,1
"956","Monopoly Accommodations","Wentworth Street 41-43, Tower Hamlets, London, England, E1 7TD, United Kingdom, 866-573-4235","Spitalfields",2.4,7.2,"Good",320,"3.5","87","2019-10-01","2019-10-02",2,0,601221,3.5,"51.517127,-0.074872","16",NA,0,0,0,0,0,1,1,0,0
"957","Monro Residency","Kingswood Cl, Barnet, Barnet, England, N20 9PX, United Kingdom, 866-573-4235","Barnet",NA,NA,NA,NA,NA,"73","2019-10-01","2019-10-02",2,0,1216415360,NA,"51.638955,-0.178541","2",NA,0,0,0,0,0,1,0,0,0
"958","Montana Hotel London","67/69 Gloucester Road, Kensington, London, England, SW7 4PG, United Kingdom, 866-573-4235","South Kensington",2.5,8.2,"Very Good",556,"4","139","2019-10-01","2019-10-02",2,0,29435392,3,"51.49531,-0.18266","55",NA,1,1,0,0,1,1,0,0,0
"959","Montcalm Royal London House - City Of London","22-25 Finsbury Square, London, England, EC2A 1DX, United Kingdom, 866-573-4235","Islington",2.1,9.2,"Superb",652,"5","358","2019-10-01","2019-10-02",2,0,407522080,5,"51.52171,-0.08583","235",NA,1,1,0,0,1,1,0,1,0
"960","Morgan Hotel","24 Bloomsbury Street, London, England, WC1B 3QJ, United Kingdom, 866-573-4235","Bloomsbury",0.7,7.8,"Good",434,"4","164","2019-10-01","2019-10-02",2,0,577358,3.5,"51.518041,-0.127819","21",NA,0,0,0,0,0,1,0,0,0
"961","Morland House","12-16 Eastern Road, Romford, England, RM1 3FE, United Kingdom, 866-573-4235","Romford",NA,9.6,"Exceptional",4,"5","154","2019-10-01","2019-10-02",2,0,687692,3.5,"51.575837,0.185102","50",NA,0,0,0,1,0,0,0,0,0
"962","Mornington Hotel London Victoria","25 Gloucester Street, London, England, SW1V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.2,"Very Good",124,"4.5","161","2019-10-01","2019-10-02",2,0,286028,2.5,"51.490247,-0.140159","20","6",0,0,0,0,1,0,0,0,0
"963","Mowbray Court Hotel","28 32 Penywern Road, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",1240,"3.5","129","2019-10-01","2019-10-02",2,0,608469,3.5,"51.490881,-0.193701","98","4",0,0,0,0,1,1,1,0,0
"964","Moxy London Excel","1014 Dockside Road, London, England, E16 2FQ, United Kingdom, 866-573-4235","Docklands",7.3,8.8,"Fabulous",554,"4","488","2019-10-01","2019-10-02",2,0,537182624,3.5,"51.50827,0.04281","164","6",0,1,0,0,1,1,0,0,1
"965","MOXY London Heathrow Airport","804-834 Bath Road, Heathrow Airport, Hounslow, England, TW5 9US, United Kingdom, 866-573-4235","Cranford",13,8.4,"Very Good",699,"3.5","89","2019-10-01","2019-10-02",2,0,655828704,3.5,"51.48047,-0.4142","437","6",0,1,1,1,1,1,0,0,1
"966","MOXY London Stratford","86 Great Eastern Road, London, England, E15 1GR, United Kingdom, 866-573-4235","Stratford",6,8.6,"Fabulous",729,"4","175","2019-10-01","2019-10-02",2,0,626428768,3.5,"51.54295,0.00021","294","7",0,1,0,0,1,1,0,0,0
"967","MStay 146 Studios","146-148 Gloucester Place, Westminster, London, England, NW1 6DT, United Kingdom, 866-573-4235","Marylebone",1.8,8,"Very Good",149,"3.5","114","2019-10-01","2019-10-02",2,0,385795,3,"51.5238,-0.160566","21","4",0,0,0,0,1,1,0,0,0
"968","MStay Golders Green","146-150 Golders Green Road, London, England, NW11 8HE, United Kingdom, 866-573-4235","London",NA,9.2,"Superb",175,"4","83","2019-10-01","2019-10-02",2,0,690988,3,"51.57466,-0.20245","34",NA,0,0,1,0,1,1,0,0,0
"969","MStay Hotel 43","43 Queensborough Terrace, Bayswater, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",105,"3.5","106","2019-10-01","2019-10-02",2,0,385808,3,"51.511711,-0.185287","22","6",0,0,0,0,1,1,0,0,0
"970","MStay Hyde Park Hotel","104-110 Queensway, London, England, W2 3RR, United Kingdom, 866-573-4235","Paddington",2.6,7.6,"Good",557,"4","112","2019-10-01","2019-10-02",2,0,385811,3,"51.513502,-0.187736","51","5",0,0,0,1,1,1,0,0,0
"971","MStay Russell Court Hotel","9 Russell Road, London, England, W14 8JA, United Kingdom, 866-573-4235","West Kensington",3.5,8.6,"Fabulous",181,"3.5","161","2019-10-01","2019-10-02",2,0,377806,4,"51.497252,-0.208202","20","4",0,0,0,0,1,1,1,0,0
"972","Mstay West Hampstead","291-293 West End Lane, West Hampstead, London, England, NW6 1RD, United Kingdom, 866-573-4235","West Hampstead",4.1,10,"Exceptional",NA,"5","91","2019-10-01","2019-10-02",2,0,316932,3,"51.551454,-0.191893","12","3",0,0,0,0,1,1,0,0,0
"973","Mulberry House ","Chelmsford Road, High Ongar, Ongar, England, CM5 9NL, United Kingdom, 866-573-4235","Ongar",NA,8.4,"Very Good",10,"4","58","2019-10-01","2019-10-02",2,0,1049780992,4,"51.711358,0.269407","26",NA,1,0,0,0,0,1,0,0,1
"974","Mulberry Lodge","2 Saxon House, Upper Marlborough Road, St Albans, England, AL1 3UR, United Kingdom, 866-573-4235","St Albans",NA,NA,NA,NA,"4.5","128","2019-10-01","2019-10-02",2,0,1090377216,3.5,"51.8078,-0.290611",NA,NA,0,0,0,0,0,0,0,0,1
"975","Muse Haus Riverside","5 Weltje Road, London, England, W6 9TG, United Kingdom, 866-573-4235","Hammersmith",4.9,8,"Very Good",NA,"4","97","2019-10-01","2019-10-02",2,0,1070217472,3.5,"51.491035,-0.237759","7",NA,0,0,0,0,0,1,0,0,0
"976","My Bloomsbury","11-13 Bayley Street, Bedford Square, London, England, WC1B 3HD, United Kingdom, 866-573-4235","Fitzrovia",0.8,7.8,"Good",647,"4","218","2019-10-01","2019-10-02",2,0,240458,4,"51.51875,-0.131832","86","5",1,0,0,0,1,1,1,0,0
"977","My Chelsea","35 Ixworth Place, London, England, SW3 3QX, United Kingdom, 866-573-4235","Chelsea",2.1,8,"Very Good",202,"4","190","2019-10-01","2019-10-02",2,0,109697,4,"51.491964,-0.168653","50","4",1,1,0,0,1,1,1,0,0
"978","My Place Hotel","1-3 Trebovir Road, Earl's Court, London, England, SW5 9LS, United Kingdom, 866-573-4235","Earl's Court",3,6.8,"Good",293,"2.5","96","2019-10-01","2019-10-02",2,0,215715,3,"51.492481,-0.194163","50","6",1,1,1,1,0,0,1,0,0
"979","MyPlace Camden Apartment","Georgiana Street, Camden, London, England, NW1 0EB, United Kingdom, 866-573-4235","Camden Town",2.3,NA,NA,NA,NA,"142","2019-10-01","2019-10-02",2,0,1128979296,3,"51.539729,-0.137576",NA,NA,0,0,0,0,0,0,0,0,1
"980","Myshortstay- Cheshire St Brick Lane ","Flat 14, 86 Cheshire Street, London, England, E2 6FE, United Kingdom, 866-573-4235","Bethnal Green",2.8,NA,NA,NA,NA,"114","2019-10-01","2019-10-02",2,0,1100532032,4,"51.523604,-0.067578",NA,NA,0,0,0,0,0,0,0,0,1
"981","Myshortstay - Bethnal Green Road","Flat 1, 346 Bethnal Green Road, London, England, E2 0AH, United Kingdom, 866-573-4235","Bethnal Green",3.1,NA,NA,NA,NA,"135","2019-10-01","2019-10-02",2,0,1100534720,4,"51.526549,-0.062753",NA,NA,0,0,0,0,0,0,0,0,1
"982","Myshortstay - Cheshire St Brick Lane","57 Cheshire Street, London, England, E2 6EE, United Kingdom, 866-573-4235","Bethnal Green",2.8,NA,NA,NA,NA,"135","2019-10-01","2019-10-02",2,0,1100511360,4,"51.523883,-0.067717",NA,NA,0,0,0,0,0,0,0,0,1
"983","Myshortstay - Fulham Parsons Green ","flat 26, Sullivan Court, London, England, SW6 3BY, United Kingdom, 866-573-4235","Hammersmith and Fulham",4,NA,NA,NA,NA,"144","2019-10-01","2019-10-02",2,0,1100543712,4,"51.469696,-0.197458",NA,NA,0,0,0,0,0,0,0,0,1
"984","National Hotel","17-19 Queens Avenue, London, England, N10 3PE, United Kingdom, 866-573-4235","London",NA,6.4,"Good",167,"2.5","50","2019-10-01","2019-10-02",2,0,416473,2,"51.591781,-0.144643","30","3",0,0,0,1,0,1,0,0,1
"985","Native Bankside","1 and 2 Bear Gardens, London, England, SE1 9ED, United Kingdom, 866-573-4235","South Bank",1.4,9.4,"Exceptional",193,"4.5","259","2019-10-01","2019-10-02",2,0,824024896,4,"51.50729,-0.09598","75",NA,0,0,1,0,1,1,0,0,0
"986","Native Camden","376-380 Camden Road, London, England, N7 0LG, United Kingdom, 866-573-4235","Holloway",3.1,7.8,"Good",47,"3.5","90","2019-10-01","2019-10-02",2,0,487617,3,"51.55287,-0.124377","38",NA,0,0,0,0,0,1,1,0,0
"987","Native Covent Garden","37 ST MARTIN'S COURT, London, England, WC2N 4AL, United Kingdom, 866-573-4235","West End",0.2,8.6,"Fabulous",4,"2","252","2019-10-01","2019-10-02",2,0,1100585024,4,"51.510899,-0.127797","8",NA,0,0,0,0,0,1,0,0,0
"988","Native Hyde Park","206-214 Sussex Gardens, London, England, W2 3UA, United Kingdom, 866-573-4235","Paddington",2.1,8,"Very Good",56,"4","240","2019-10-01","2019-10-02",2,0,415017,4,"51.513893,-0.175889","63","7",0,0,0,0,0,0,0,0,0
"989","Native Monument","14 Lovat Lane, London, England, EC3R 8DT, United Kingdom, 866-573-4235","The City of London",1.9,8.8,"Fabulous",358,"4.5","299","2019-10-01","2019-10-02",2,0,459963,4,"51.510458,-0.083971","41","6",0,0,0,0,1,1,1,0,0
"990","Nayland Hotel","132-134 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,6.6,"Good",196,"3","99","2019-10-01","2019-10-02",2,0,285740,3,"51.515368,-0.171928","40","6",0,1,0,0,0,1,0,0,1
"991","Nell Gwynn House","Nell Gwyn House, Sloane Avenue, London, England, SW3 3AX, United Kingdom, 866-573-4235","Chelsea",1.9,7.8,"Good",78,"4","124","2019-10-01","2019-10-02",2,0,644875,4,"51.49229,-0.1658","240",NA,0,0,0,0,0,1,1,0,1
"992","Nell Gwynn House 507","Flat 507, Nell Gwynn House, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,NA,NA,NA,NA,"181","2019-10-01","2019-10-02",2,0,1010655616,3,"51.49212,-0.16458",NA,NA,0,0,0,0,0,0,0,0,1
"993","Nell Gwynn House Apartment","Flat 641, Nell Gwynn House, Chelsea, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,6,"Good",2,NA,"181","2019-10-01","2019-10-02",2,0,1010656640,3.5,"51.49213,-0.16433",NA,NA,0,0,0,0,0,0,0,0,1
"994","Nell Gwynn House Apartment 420","Flat 420, Nell Gwynn House, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,4,"",NA,NA,"181","2019-10-01","2019-10-02",2,0,986343648,3.5,"51.49213,-0.16433",NA,NA,0,0,0,0,0,0,0,0,1
"995","New Cross Inn Hostel","323A New Cross Road, London, England, SE14 6AS, United Kingdom, 866-573-4235","New Cross",4.5,7.2,"Good",44,"3","55","2019-10-01","2019-10-02",2,0,623528,2,"51.475805,-0.03715","19",NA,0,0,0,0,0,1,1,0,1
"996","New Dawn Hotel","95 Inverness Terrace, London, England, W2 3JU, United Kingdom, 866-573-4235","Paddington",2.6,5.8,"",51,"2.5","92","2019-10-01","2019-10-02",2,0,368060,2,"51.51379,-0.18703","28",NA,0,1,0,0,0,1,0,0,0
"997","New Globe Hotel","359 Mile End Road, London, England, E3 4QS, United Kingdom, 866-573-4235","Mile End",4.1,5.2,"",22,"2","76","2019-10-01","2019-10-02",2,0,731131552,3,"51.5245,-0.0368","10",NA,0,0,0,0,0,1,0,0,1
"998","New Kent Apartments","55 Inverness Terrace, Bayswater, London, England, W2 3JN, United Kingdom, 866-573-4235","Paddington",2.6,NA,NA,NA,"2.5","118","2019-10-01","2019-10-02",2,0,1190956704,3.5,"51.512694,-0.186835","15",NA,0,0,0,0,0,1,1,0,0
"999","New Linden","59 Leinster Square, Bayswater/Notting Hill, London, England, W2 4PS, United Kingdom, 866-573-4235","Notting Hill",2.9,7.4,"Good",290,"3.5","122","2019-10-01","2019-10-02",2,0,163531,4,"51.513499,-0.193485","50","5",0,0,0,1,0,1,1,0,0
"1000","New Market House","17 York Way, Camden, London, England, N7 9QG, United Kingdom, 866-573-4235","Camden Town",2.5,6.2,"Good",251,"3","71","2019-10-01","2019-10-02",2,0,388990,3,"51.543217,-0.125959","33",NA,1,1,0,0,0,1,0,1,0
"1001","New Oscar","65 Vansittart Road, Windsor, England, SL4 5DB, United Kingdom, 866-573-4235","Windsor",NA,6.2,"Good",48,"2.5","64","2019-10-01","2019-10-02",2,0,546701,2,"51.482598,-0.619672","12",NA,0,0,0,0,0,1,1,0,1
"1002","New Road Hotel","103-107 New Road, London, England, E1 1HJ, United Kingdom, 866-573-4235","Whitechapel",2.9,8.8,"Fabulous",221,"4.5","193","2019-10-01","2019-10-02",2,0,659396032,4,"51.51753,-0.06264","80",NA,1,1,0,1,1,1,1,0,0
"1003","New Southgate Luxury Apartment","81-Princess Park Manor, Royal Drive, London, England, N11 3FP, United Kingdom, 866-573-4235","London",NA,NA,NA,NA,NA,"91","2019-10-01","2019-10-02",2,0,1228743744,3,"51.61475,-0.1491","4","10",0,0,0,0,0,0,0,0,1
"1004","Newham Hotel Limited","349 – 353 Romford Road, Forest Gate, London, England, E7 8AA, United Kingdom, 866-573-4235","Forest Gate",7.3,5.8,"",96,"2.5","64","2019-10-01","2019-10-02",2,0,563579,2.5,"51.546772,0.029228","49","2",0,1,0,0,0,1,0,0,1
"1005","NH London Kensington","202-220 Cromwell Road, London, England, SW5 OSW, United Kingdom, 866-573-4235","Earl's Court",3,8.4,"Very Good",259,"4","192","2019-10-01","2019-10-02",2,0,355619,4,"51.494711,-0.194535","121","8",1,1,0,1,1,1,1,0,1
"1006","No.5 Maddox Street","5 Maddox Street, Mayfair, London, England, W1S 2QD, United Kingdom, 866-573-4235","West End",0.7,9.2,"Superb",95,"4.5","328","2019-10-01","2019-10-02",2,0,173719,4.5,"51.513497,-0.141582","12","5",1,0,1,1,1,1,1,0,0
"1007","Nobu Hotel Shoreditch","10-50 Willow Street, London, England, EC2A 4BH, United Kingdom, 866-573-4235","London",2.3,9.2,"Superb",379,"4","396","2019-10-01","2019-10-02",2,0,678838,5,"51.525253,-0.083253","150",NA,1,1,1,1,1,1,1,0,0
"1008","Norfolk Plaza Hotel","29-33 Norfolk Square, Paddington, London, England, W2 1RX, United Kingdom, 866-573-4235","Paddington",2,6,"Good",770,"2.5","78","2019-10-01","2019-10-02",2,0,144016,3,"51.515935,-0.172997","87","7",0,1,0,1,0,0,1,0,0
"1009","Norfolk Towers Paddington Hotel","34 Norfolk Place, London, England, W2 1QW, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",264,"3.5","173","2019-10-01","2019-10-02",2,0,285748,4,"51.51637,-0.171894","87","6",1,1,0,0,1,0,1,0,0
"1010","North Hill Farm","North Hill, Rickmansworth, England, WD3 6HA, United Kingdom, 866-573-4235","Rickmansworth",NA,NA,NA,NA,"4.5","152","2019-10-01","2019-10-02",2,0,1177581440,3.5,"51.66432,-0.510818","6",NA,0,1,0,0,0,0,1,0,1
"1011","Northbrook Hotel","22 Northbrook Road, Ilford, England, IG1 3BS, United Kingdom, 866-573-4235","Ilford",NA,NA,NA,NA,"3","70","2019-10-01","2019-10-02",2,0,1190334720,3,"51.5598,0.063683","13",NA,0,0,0,0,0,1,0,0,1
"1012","Notting Hill Apartments","Granville Court, 118-120 Clarendon Road, London, England, W11 1SA, United Kingdom, 866-573-4235","Notting Hill",3.6,NA,NA,NA,NA,"182","2019-10-01","2019-10-02",2,0,1251024256,4,"51.513577,-0.211541","2",NA,0,0,0,0,0,1,0,0,0
"1013","Notting Hill Gate Hotel","7 Clanricarde Gardens, London, England, W2 4JJ, United Kingdom, 866-573-4235","Royal Borough of Kensington and Chelsea",2.8,7,"Good",197,"3","65","2019-10-01","2019-10-02",2,0,305369,3,"51.510163,-0.193216","24","4",0,0,0,0,0,1,0,0,0
"1014","Novotel London Blackfriars","46 Blackfriars Road, London, England, SE1 8NZ, United Kingdom, 866-573-4235","London",NA,8.8,"Fabulous",675,"4.5","304","2019-10-01","2019-10-02",2,0,421375,4,"51.506452,-0.104494","182","13",1,1,1,1,1,1,1,1,0
"1015","Novotel London Brentford","Great West Road, Brentford, England, TW80GP, United Kingdom, 866-573-4235","Brentford",7.6,9,"Superb",612,"4.5","154","2019-10-01","2019-10-02",2,0,457228,4,"51.490492,-0.302994","202","8",1,1,1,1,1,1,1,1,1
"1016","Novotel London Canary Wharf Hotel","40 Marsh Wall, London, England, E14 9TP, United Kingdom, 866-573-4235","Canary Wharf",4.5,9.2,"Superb",783,"4.5","394","2019-10-01","2019-10-02",2,0,518803104,4,"51.501325,-0.023264","313","39",1,1,1,1,1,1,1,1,1
"1017","Novotel London City South","53-61 Southwark Bridge Road, London, England, SE1 9HH, United Kingdom, 866-573-4235","Bermondsey",1.4,8.8,"Fabulous",899,"4","274","2019-10-01","2019-10-02",2,0,207805,4,"51.505469,-0.095508","182","6",1,1,1,1,0,1,1,0,1
"1018","Novotel London Greenwich","173-185 Greenwich High Road, London, England, SE10 8JA, United Kingdom, 866-573-4235","London",5.3,8.6,"Fabulous",657,"4","182","2019-10-01","2019-10-02",2,0,226467,4,"51.47768,-0.0135","151","6",1,1,1,1,1,1,1,0,1
"1019","Novotel London Heathrow Airport - M4 Jct 4","Cherry Lane, Junction 4m4, West Drayton, England, UB7 9HJ, United Kingdom, 866-573-4235","West Drayton",14,7.8,"Good",1125,"4","88","2019-10-01","2019-10-02",2,0,143555,4,"51.498237,-0.454535","178","3",1,1,1,1,1,1,1,1,1
"1020","Novotel London Heathrow Airport T1 T2 and T3","234 Bath Road, Heathrow Point West, Hayes, England, UB3 5AP, United Kingdom, 866-573-4235","Harlington",14,8.6,"Fabulous",1076,"4","95","2019-10-01","2019-10-02",2,0,613293088,4,"51.481121,-0.44484","166","4",1,1,1,1,1,1,1,0,1
"1021","Novotel London Paddington","3 Kingdom Street, Sheldon Square, Paddington, London, England, W2 6BD, United Kingdom, 866-573-4235","Paddington",2.5,8.6,"Fabulous",911,"4","243","2019-10-01","2019-10-02",2,0,271907,4,"51.519293,-0.18254","206","11",1,1,1,1,0,1,1,1,0
"1022","Novotel London Tower Bridge","10 Pepys Street, London, England, EC3N 2NU, United Kingdom, 866-573-4235","The City of London",2.2,8.8,"Fabulous",1356,"4","319","2019-10-01","2019-10-02",2,0,175326,4,"51.510786,-0.077317","203","7",1,1,1,1,0,1,1,0,0
"1023","Novotel London Waterloo","113 Lambeth Road, London, England, SE1 7LS, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",826,"4","259","2019-10-01","2019-10-02",2,0,143656,4,"51.494834,-0.118749","187","6",1,1,1,1,1,1,1,0,1
