"","hotel_name","address","city_sector","miles_to_city_center","guest_rating_score","guest_rating_verbal","num_of_hotel_com_reviews","trip_advisor_rating","price_for_period_USD","checkin","checkout","q_adults","q_children","hotel_id","star_rating","hotel_coordinates","num_of_rooms","num_of_floors","rest","bar_lounge","gym","meeting_room","ac","wifi","laundry","pool","parking"
"597","Monopoly Accommodations","Wentworth Street 41-43, Tower Hamlets, London, England, E1 7TD, United Kingdom, 866-573-4235","Spitalfields",2.4,7.2,"Good",320,"3.5","91","2019-10-25","2019-10-26",2,0,601221,3.5,"51.517127,-0.074872","16",NA,0,0,0,0,0,1,1,0,0
"598","Montagu Place Hotel","2-3 Montagu Place, London, England, W1H 2ER, United Kingdom, 866-573-4235","Marylebone",1.5,9.2,"Superb",113,"4.5","395","2019-10-25","2019-10-26",2,0,325846,4,"51.51909,-0.15867","16","3",0,1,0,1,1,1,1,0,0
"599","Montana Hotel London","67/69 Gloucester Road, Kensington, London, England, SW7 4PG, United Kingdom, 866-573-4235","South Kensington",2.5,8.2,"Very Good",556,"4","141","2019-10-25","2019-10-26",2,0,29435392,3,"51.49531,-0.18266","55",NA,1,1,0,0,1,1,0,0,0
"600","Montcalm Royal London House - City Of London","22-25 Finsbury Square, London, England, EC2A 1DX, United Kingdom, 866-573-4235","Islington",2.1,9.2,"Superb",652,"5","716","2019-10-25","2019-10-26",2,0,407522080,5,"51.52171,-0.08583","235",NA,1,1,0,0,1,1,0,1,0
"601","Morgan Hotel","24 Bloomsbury Street, London, England, WC1B 3QJ, United Kingdom, 866-573-4235","Bloomsbury",0.7,7.8,"Good",434,"4","201","2019-10-25","2019-10-26",2,0,577358,3.5,"51.518041,-0.127819","21",NA,0,0,0,0,0,1,0,0,0
"602","Mornington Hotel London Victoria","25 Gloucester Street, London, England, SW1V 2DB, United Kingdom, 866-573-4235","Victoria",1.3,8.2,"Very Good",124,"4.5","269","2019-10-25","2019-10-26",2,0,286028,2.5,"51.490247,-0.140159","20","6",0,0,0,0,1,0,0,0,0
"603","Motel One London-Tower Hill","24-26 Minories, London, England, EC3N 1BQ, United Kingdom, 866-573-4235","The City of London",2.3,9,"Superb",771,"4.5","176","2019-10-25","2019-10-26",2,0,478232,NA,"51.512438,-0.075569","291","15",0,1,0,0,1,1,0,0,0
"604","Mowbray Court Hotel","28 32 Penywern Road, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,7.6,"Good",1240,"3.5","127","2019-10-25","2019-10-26",2,0,608469,3.5,"51.490881,-0.193701","98","4",0,0,0,0,1,1,1,0,0
"605","Moxy London Excel","1014 Dockside Road, London, England, E16 2FQ, United Kingdom, 866-573-4235","Docklands",7.3,8.8,"Fabulous",554,"4","431","2019-10-25","2019-10-26",2,0,537182624,3.5,"51.50827,0.04281","164","6",0,1,0,0,1,1,0,0,1
"606","MOXY London Heathrow Airport","804-834 Bath Road, Heathrow Airport, Hounslow, England, TW5 9US, United Kingdom, 866-573-4235","Cranford",13,8.4,"Very Good",699,"3.5","107","2019-10-25","2019-10-26",2,0,655828704,3.5,"51.48047,-0.4142","437","6",0,1,1,1,1,1,0,0,1
"607","MOXY London Stratford","86 Great Eastern Road, London, England, E15 1GR, United Kingdom, 866-573-4235","Stratford",6,8.6,"Fabulous",729,"4","263","2019-10-25","2019-10-26",2,0,626428768,3.5,"51.54295,0.00021","294","7",0,1,0,0,1,1,0,0,0
"608","MStay 146 Studios","146-148 Gloucester Place, Westminster, London, England, NW1 6DT, United Kingdom, 866-573-4235","Marylebone",1.8,8,"Very Good",149,"3.5","197","2019-10-25","2019-10-26",2,0,385795,3,"51.5238,-0.160566","21","4",0,0,0,0,1,1,0,0,0
"609","MStay Hotel 43","43 Queensborough Terrace, Bayswater, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8,"Very Good",105,"3.5","100","2019-10-25","2019-10-26",2,0,385808,3,"51.511711,-0.185287","22","6",0,0,0,0,1,1,0,0,0
"610","MStay Hyde Park Hotel","104-110 Queensway, London, England, W2 3RR, United Kingdom, 866-573-4235","Paddington",2.6,7.6,"Good",557,"4","124","2019-10-25","2019-10-26",2,0,385811,3,"51.513502,-0.187736","51","5",0,0,0,1,1,1,0,0,0
"611","MStay Russell Court Hotel","9 Russell Road, London, England, W14 8JA, United Kingdom, 866-573-4235","West Kensington",3.5,8.6,"Fabulous",181,"3.5","127","2019-10-25","2019-10-26",2,0,377806,4,"51.497252,-0.208202","20","4",0,0,0,0,1,1,1,0,0
"612","Mstay West Hampstead","291-293 West End Lane, West Hampstead, London, England, NW6 1RD, United Kingdom, 866-573-4235","West Hampstead",4.1,10,"Exceptional",NA,"5","96","2019-10-25","2019-10-26",2,0,316932,3,"51.551454,-0.191893","12","3",0,0,0,0,1,1,0,0,0
"613","MStay39 Studios","39 Queensborough Terrace, London, England, W2 3SY, United Kingdom, 866-573-4235","Paddington",2.5,8.2,"Very Good",130,"3.5","136","2019-10-25","2019-10-26",2,0,386035,3.5,"51.51193,-0.185355","24","7",0,0,0,0,1,1,0,0,0
"614","My Bloomsbury","11-13 Bayley Street, Bedford Square, London, England, WC1B 3HD, United Kingdom, 866-573-4235","Fitzrovia",0.8,7.8,"Good",647,"4","181","2019-10-25","2019-10-26",2,0,240458,4,"51.51875,-0.131832","86","5",1,0,0,0,1,1,1,0,0
"615","My Chelsea","35 Ixworth Place, London, England, SW3 3QX, United Kingdom, 866-573-4235","Chelsea",2.1,8,"Very Good",202,"4","191","2019-10-25","2019-10-26",2,0,109697,4,"51.491964,-0.168653","50","4",1,1,0,0,1,1,1,0,0
"616","My Place Hotel","1-3 Trebovir Road, Earl's Court, London, England, SW5 9LS, United Kingdom, 866-573-4235","Earl's Court",3,6.8,"Good",293,"2.5","141","2019-10-25","2019-10-26",2,0,215715,3,"51.492481,-0.194163","50","6",1,1,1,1,0,0,1,0,0
"617","Native Camden","376-380 Camden Road, London, England, N7 0LG, United Kingdom, 866-573-4235","Holloway",3.1,7.8,"Good",47,"3.5","117","2019-10-25","2019-10-26",2,0,487617,3,"51.55287,-0.124377","38",NA,0,0,0,0,0,1,1,0,0
"618","Native Covent Garden","37 ST MARTIN'S COURT, London, England, WC2N 4AL, United Kingdom, 866-573-4235","West End",0.2,8.6,"Fabulous",4,"2","265","2019-10-25","2019-10-26",2,0,1100585024,4,"51.510899,-0.127797","8",NA,0,0,0,0,0,1,0,0,0
"619","Native Hyde Park","206-214 Sussex Gardens, London, England, W2 3UA, United Kingdom, 866-573-4235","Paddington",2.1,8,"Very Good",56,"4","327","2019-10-25","2019-10-26",2,0,415017,4,"51.513893,-0.175889","63","7",0,0,0,0,0,0,0,0,0
"620","Native Mayfair","10 Lees Place, Mayfair, Westminster, London, England, W1K 6LL, United Kingdom, 866-573-4235","City of Westminster",1.2,8.2,"Very Good",20,"4","404","2019-10-25","2019-10-26",2,0,484008,5,"51.512161,-0.154367","13",NA,0,0,0,0,1,1,1,0,0
"621","Native Monument","14 Lovat Lane, London, England, EC3R 8DT, United Kingdom, 866-573-4235","The City of London",1.9,8.8,"Fabulous",358,"4.5","313","2019-10-25","2019-10-26",2,0,459963,4,"51.510458,-0.083971","41","6",0,0,0,0,1,1,1,0,0
"622","Nayland Hotel","132-134 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,6.6,"Good",196,"3","172","2019-10-25","2019-10-26",2,0,285740,3,"51.515368,-0.171928","40","6",0,1,0,0,0,1,0,0,1
"623","Nell Gwynn House","Nell Gwyn House, Sloane Avenue, London, England, SW3 3AX, United Kingdom, 866-573-4235","Chelsea",1.9,7.8,"Good",78,"4","141","2019-10-25","2019-10-26",2,0,644875,4,"51.49229,-0.1658","240",NA,0,0,0,0,0,1,1,0,1
"624","Nell Gwynn House Apartment","Flat 641, Nell Gwynn House, Chelsea, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,6,"Good",2,NA,"544","2019-10-25","2019-10-26",2,0,1010656640,3.5,"51.49213,-0.16433",NA,NA,0,0,0,0,0,0,0,0,1
"625","Nell Gwynn House Apartment 420","Flat 420, Nell Gwynn House, London, England, SW3 3AZ, United Kingdom, 866-573-4235","Chelsea",1.9,4,"",NA,NA,"544","2019-10-25","2019-10-26",2,0,986343648,3.5,"51.49213,-0.16433",NA,NA,0,0,0,0,0,0,0,0,1
"626","New Dawn Hotel","95 Inverness Terrace, London, England, W2 3JU, United Kingdom, 866-573-4235","Paddington",2.6,5.8,"",51,"2.5","274","2019-10-25","2019-10-26",2,0,368060,2,"51.51379,-0.18703","28",NA,0,1,0,0,0,1,0,0,0
"627","New Globe Hotel","359 Mile End Road, London, England, E3 4QS, United Kingdom, 866-573-4235","Mile End",4.1,5.2,"",22,"2","76","2019-10-25","2019-10-26",2,0,731131552,3,"51.5245,-0.0368","10",NA,0,0,0,0,0,1,0,0,1
"628","New Linden","59 Leinster Square, Bayswater/Notting Hill, London, England, W2 4PS, United Kingdom, 866-573-4235","Notting Hill",2.9,7.4,"Good",290,"3.5","136","2019-10-25","2019-10-26",2,0,163531,4,"51.513499,-0.193485","50","5",0,0,0,1,0,1,1,0,0
"629","New Market House","17 York Way, Camden, London, England, N7 9QG, United Kingdom, 866-573-4235","Camden Town",2.5,6.2,"Good",251,"3","152","2019-10-25","2019-10-26",2,0,388990,3,"51.543217,-0.125959","33",NA,1,1,0,0,0,1,0,1,0
"630","New Road Hotel","103-107 New Road, London, England, E1 1HJ, United Kingdom, 866-573-4235","Whitechapel",2.9,8.8,"Fabulous",221,"4.5","111","2019-10-25","2019-10-26",2,0,659396032,4,"51.51753,-0.06264","80",NA,1,1,0,1,1,1,1,0,0
"631","Newham Hotel Limited","349 – 353 Romford Road, Forest Gate, London, England, E7 8AA, United Kingdom, 866-573-4235","Forest Gate",7.3,5.8,"",96,"2.5","76","2019-10-25","2019-10-26",2,0,563579,2.5,"51.546772,0.029228","49","2",0,1,0,0,0,1,0,0,1
"632","NH London Kensington","202-220 Cromwell Road, London, England, SW5 OSW, United Kingdom, 866-573-4235","Earl's Court",3,8.4,"Very Good",259,"4","315","2019-10-25","2019-10-26",2,0,355619,4,"51.494711,-0.194535","121","8",1,1,0,1,1,1,1,0,1
"633","No 1 The Mansions by Mansley","219 Earls Court Road, Kensington, London, England, SW5 9BN, United Kingdom, 866-573-4235","Earl's Court",3,9.2,"Superb",120,"4.5","367","2019-10-25","2019-10-26",2,0,566775,4,"51.490601,-0.190985","24","6",0,0,0,0,0,1,1,0,0
"634","Nobu Hotel Shoreditch","10-50 Willow Street, London, England, EC2A 4BH, United Kingdom, 866-573-4235","London",2.3,9.2,"Superb",379,"4","215","2019-10-25","2019-10-26",2,0,678838,5,"51.525253,-0.083253","150",NA,1,1,1,1,1,1,1,0,0
"635","Norfolk Plaza Hotel","29-33 Norfolk Square, Paddington, London, England, W2 1RX, United Kingdom, 866-573-4235","Paddington",2,6,"Good",770,"2.5","96","2019-10-25","2019-10-26",2,0,144016,3,"51.515935,-0.172997","87","7",0,1,0,1,0,0,1,0,0
"636","Norfolk Towers Paddington Hotel","34 Norfolk Place, London, England, W2 1QW, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",264,"3.5","286","2019-10-25","2019-10-26",2,0,285748,4,"51.51637,-0.171894","87","6",1,1,0,0,1,0,1,0,0
"637","Normandie Hotel","96 Sussex Gardens, Paddington, London, England, W2 1UH, United Kingdom, 866-573-4235","Paddington",2,6.2,"Good",127,"2","142","2019-10-25","2019-10-26",2,0,248450,2.5,"51.516329,-0.171042","14","5",0,0,0,0,0,1,0,0,1
"638","Nottingham Place Hotel London","37 Nottingham Place, London, England, W1U 5LT, United Kingdom, 866-573-4235","Marylebone",1.5,8.6,"Fabulous",76,"4","198","2019-10-25","2019-10-26",2,0,224963,3.5,"51.522154,-0.153219","32","4",0,0,1,0,1,1,1,0,0
"639","Novotel London Blackfriars","46 Blackfriars Road, London, England, SE1 8NZ, United Kingdom, 866-573-4235","London",NA,8.8,"Fabulous",675,"4.5","350","2019-10-25","2019-10-26",2,0,421375,4,"51.506452,-0.104494","182","13",1,1,1,1,1,1,1,1,0
"640","Novotel London Brentford","Great West Road, Brentford, England, TW80GP, United Kingdom, 866-573-4235","Brentford",7.6,9,"Superb",612,"4.5","230","2019-10-25","2019-10-26",2,0,457228,4,"51.490492,-0.302994","202","8",1,1,1,1,1,1,1,1,1
"641","Novotel London Canary Wharf Hotel","40 Marsh Wall, London, England, E14 9TP, United Kingdom, 866-573-4235","Canary Wharf",4.5,9.2,"Superb",783,"4.5","421","2019-10-25","2019-10-26",2,0,518803104,4,"51.501325,-0.023264","313","39",1,1,1,1,1,1,1,1,1
"642","Novotel London City South","53-61 Southwark Bridge Road, London, England, SE1 9HH, United Kingdom, 866-573-4235","Bermondsey",1.4,8.8,"Fabulous",899,"4","345","2019-10-25","2019-10-26",2,0,207805,4,"51.505469,-0.095508","182","6",1,1,1,1,0,1,1,0,1
"643","Novotel London Greenwich","173-185 Greenwich High Road, London, England, SE10 8JA, United Kingdom, 866-573-4235","London",5.3,8.6,"Fabulous",657,"4","313","2019-10-25","2019-10-26",2,0,226467,4,"51.47768,-0.0135","151","6",1,1,1,1,1,1,1,0,1
"644","Novotel London Heathrow Airport - M4 Jct 4","Cherry Lane, Junction 4m4, West Drayton, England, UB7 9HJ, United Kingdom, 866-573-4235","West Drayton",14,7.8,"Good",1125,"4","110","2019-10-25","2019-10-26",2,0,143555,4,"51.498237,-0.454535","178","3",1,1,1,1,1,1,1,1,1
"645","Novotel London Heathrow Airport T1 T2 and T3","234 Bath Road, Heathrow Point West, Hayes, England, UB3 5AP, United Kingdom, 866-573-4235","Harlington",14,8.6,"Fabulous",1076,"4","131","2019-10-25","2019-10-26",2,0,613293088,4,"51.481121,-0.44484","166","4",1,1,1,1,1,1,1,0,1
"646","Novotel London Paddington","3 Kingdom Street, Sheldon Square, Paddington, London, England, W2 6BD, United Kingdom, 866-573-4235","Paddington",2.5,8.6,"Fabulous",911,"4","370","2019-10-25","2019-10-26",2,0,271907,4,"51.519293,-0.18254","206","11",1,1,1,1,0,1,1,1,0
"647","Novotel London Tower Bridge","10 Pepys Street, London, England, EC3N 2NU, United Kingdom, 866-573-4235","The City of London",2.2,8.8,"Fabulous",1356,"4","340","2019-10-25","2019-10-26",2,0,175326,4,"51.510786,-0.077317","203","7",1,1,1,1,0,1,1,0,0
"648","Novotel London Waterloo","113 Lambeth Road, London, England, SE1 7LS, United Kingdom, 866-573-4235","London",NA,8.6,"Fabulous",826,"4","323","2019-10-25","2019-10-26",2,0,143656,4,"51.494834,-0.118749","187","6",1,1,1,1,1,1,1,0,1
"649","Novotel London Wembley","5 Olympic Way, Wembley, England, HA9 0NP, United Kingdom, 866-573-4235","Wembley Park",7.5,8.8,"Fabulous",962,"4.5","171","2019-10-25","2019-10-26",2,0,450528,4,"51.56227,-0.27968","235","10",1,1,1,1,1,1,1,0,1
"650","Novotel London West","1 Shortlands, Hammersmith, London, England, W6 8DR, United Kingdom, 866-573-4235","Hammersmith",4.1,8,"Very Good",940,"4","266","2019-10-25","2019-10-26",2,0,143566,4,"51.492206,-0.219335","630","9",1,1,1,1,1,1,1,0,1
"651","Number Forty One","41 Lawn Avenue, West Drayton, England, UB7 7AQ, United Kingdom, 866-573-4235","West Drayton",15,9.6,"Exceptional",25,"4.5","83","2019-10-25","2019-10-26",2,0,641010912,3.5,"51.50697,-0.48158","2",NA,0,0,0,0,0,0,0,0,1
"652","O Hyde Park","1 Craven Hill Gardens, London, England, W2 3ES, United Kingdom, 866-573-4235","Paddington",2.4,9.2,"Superb",27,"4.5","202","2019-10-25","2019-10-26",2,0,650775456,4,"51.51193,-0.1823","32","5",0,1,0,0,1,1,0,0,0
"653","O Paddington","25-27 Craven Road, London, England, W2 3BU, United Kingdom, 866-573-4235","Paddington",2.2,7.6,"Good",110,"4","239","2019-10-25","2019-10-26",2,0,385810,4,"51.51405,-0.178328","22","4",0,0,0,0,1,1,1,0,0
"654","O2 Arena Apartments","27 Blackwall Lane, London, England, SE10 0AN, United Kingdom, 866-573-4235","London",6,6.6,"Good",50,"2.5","205","2019-10-25","2019-10-26",2,0,743594208,4,"51.48772,0.00727","15",NA,0,0,0,0,0,1,1,0,0
"655","Oakwood Bed and Breakfast Heathrow","119, Station Road, West Drayton, England, UB7 7ND, United Kingdom, 866-573-4235","West Drayton",15,7.6,"Good",82,"4","127","2019-10-25","2019-10-26",2,0,358725,2.5,"51.506788,-0.470457","15","2",0,0,0,0,0,1,0,0,1
"656","Old Brompton 1 Charming Atmosphere","162 Old Brompton Road, Flat 1, London, England, SW5 0BA, United Kingdom, 866-573-4235","South Kensington",2.7,8,"Very Good",2,NA,"163","2019-10-25","2019-10-26",2,0,1122727552,4,"51.490885,-0.183372",NA,NA,0,0,0,0,0,0,0,0,1
"657","Old Street Apartments","123 City Road, London, England, EC1V 1JB, United Kingdom, 866-573-4235","Hoxton",2.2,6.6,"Good",4,NA,"140","2019-10-25","2019-10-26",2,0,1077336512,3,"51.526497,-0.087922","12",NA,0,0,0,0,0,1,0,0,0
"658","Oliver Plaza","33 Trebovir Road, Earls Court, London, England, SW5 9NF, United Kingdom, 866-573-4235","Earl's Court",3.1,8.8,"Fabulous",149,"4","137","2019-10-25","2019-10-26",2,0,125076,3.5,"51.491473,-0.195335","46",NA,1,0,0,1,1,1,0,0,1
"659","Olympia","49 Earl's Court Square, Kensington and Chelsea, London, England, SW5 9BQ, United Kingdom, 866-573-4235","Earl's Court",3.1,5,"",44,"2","80","2019-10-25","2019-10-26",2,0,286214,2,"51.48952,-0.19438","25","3",0,0,0,0,0,0,0,0,1
"660","Olympic House Hotel","138-140 Sussex Gardens, London, England, W2 1UB, United Kingdom, 866-573-4235","Paddington",2,7.6,"Good",395,"3","167","2019-10-25","2019-10-26",2,0,163540,3,"51.515523,-0.172463","40","4",0,1,0,0,0,1,0,0,1
"661","One Aldwych","1 Aldwych, London, England, WC2B 4BZ, United Kingdom, 866-573-4235","Covent Garden",0.5,9.2,"Superb",140,"4.5","895","2019-10-25","2019-10-26",2,0,141466,5,"51.511587,-0.119106","102","6",1,1,1,0,1,1,1,1,1
"662","Opulence Central London","47 Gloucester Place, Marylebone, London, England, W1U 8JE, United Kingdom, 866-573-4235","City of Westminster",1.5,4.2,"",115,"2","127","2019-10-25","2019-10-26",2,0,249492,4,"51.51804,-0.157998","19","4",0,0,0,0,0,1,1,0,0
"663","Oxford Hotel Earl's Court","16-18 & 24 Penywern Road, Earls Court, London, England, SW5 9SU, United Kingdom, 866-573-4235","Earl's Court",3.1,5.4,"",375,"2.5","106","2019-10-25","2019-10-26",2,0,234936,3,"51.49087,-0.193615","90","4",0,0,0,0,0,1,0,0,0
"664","OYO Abbey Hotel","23 Wood Lane, Shepherds Bush, London, England, W12 7DP, United Kingdom, 866-573-4235","London",4.2,6.2,"Good",7,"3","117","2019-10-25","2019-10-26",2,0,45212640,2.5,"51.506308,-0.224652","16","3",0,0,0,0,0,0,0,0,0
"665","OYO Apollo Hotel","43 Argyle St, London, England, WC1H 8EP, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,7.4,"Good",149,"4","255","2019-10-25","2019-10-26",2,0,445072,3,"51.528657,-0.123217","15",NA,0,0,0,0,0,1,0,0,0
"666","OYO Belgravia Rooms","104 Ebury Street, London, England, SW1W 9QD, United Kingdom, 866-573-4235","Victoria",1.4,6.4,"Good",242,"3","218","2019-10-25","2019-10-26",2,0,285821,2.5,"51.493568,-0.150008","30","6",0,0,0,0,0,1,0,0,0
"667","OYO Elysee Hotel","25-26 Craven Terrace, Lancaster Gate, London, England, W2 3EL, United Kingdom, 866-573-4235","Paddington",2.2,7.2,"Good",381,"3.5","134","2019-10-25","2019-10-26",2,0,324189,3,"51.5124,-0.178297","55","5",0,0,0,0,1,1,0,0,0
"668","OYO Epsilon Hotel","27-A  Romford Road, Newham, London, England, E15 4LL, United Kingdom, 866-573-4235","Stratford",6.2,7.8,"Good",229,"4","226","2019-10-25","2019-10-26",2,0,487156,3,"51.542251,0.00624","38","3",0,1,0,0,0,1,0,0,0
"669","OYO Flexistay Tulsi Aparthotel","256a High Street, Croydon, England, CR0 1NF, United Kingdom, 866-573-4235","Croydon",9.7,7.8,"Good",52,"3","45","2019-10-25","2019-10-26",2,0,400678,3,"51.368533,-0.099442","16","3",0,0,0,0,0,1,1,0,0
"670","OYO Grantly Hotel","50 Shepherds Bush Green, London, England, W12 8PS, United Kingdom, 866-573-4235","Hammersmith and Fulham",4.1,7.6,"Good",197,"3.5","88","2019-10-25","2019-10-26",2,0,373393,3,"51.503426,-0.22275","60",NA,0,0,0,0,0,1,0,0,0
"671","OYO Home Camden Town Studios","86 Plender Street, London, England, NW1 0JN, United Kingdom, 866-573-4235","Camden Town",2,6,"Good",8,NA,"122","2019-10-25","2019-10-26",2,0,770679424,4,"51.536071,-0.138728",NA,NA,0,0,0,0,0,0,0,0,1
"672","OYO Home Canary Wharf 2 Bedroom Apartment","Suite 6 Laybourne House, Admirals Way, London, England, E14 9UH, United Kingdom, 866-573-4235","Canary Wharf",4.6,7.2,"Good",9,NA,"223","2019-10-25","2019-10-26",2,0,798547936,3.5,"51.50164,-0.02042",NA,NA,0,0,0,0,0,0,0,0,1
"673","OYO Home Shoreditch Executive Deluxe 3 Bedroom","33 Old Nichol Street, London, England, E2 7HR, United Kingdom, 866-573-4235","Shoreditch",2.5,5.8,"",12,NA,"271","2019-10-25","2019-10-26",2,0,1047338592,4,"51.52463,-0.07614",NA,NA,0,0,0,0,0,0,0,0,1
"674","OYO Kings Hotel","36-37 Argyle Square, London, England, WC1H 8AL, United Kingdom, 866-573-4235","Kings Cross St. Pancras",1.5,6,"Good",22,"2","228","2019-10-25","2019-10-26",2,0,1128828128,2.5,"51.528769,-0.122537","45",NA,0,0,0,0,0,0,0,0,0
"675","OYO London 24 Sussex","24 Sussex Gardens, London, England, W2 1UL, United Kingdom, 866-573-4235","Paddington",1.9,5.8,"",129,"3","105","2019-10-25","2019-10-26",2,0,285918,3,"51.51779,-0.16864","14",NA,0,0,0,0,0,1,0,0,1
"676","OYO Mehfil Hotel","45 The Green, Southall, England, UB2 4AR, United Kingdom, 866-573-4235","Southall",11,7.2,"Good",104,"4","66","2019-10-25","2019-10-26",2,0,382009,3,"51.503917,-0.37991","30","4",1,1,0,1,0,1,0,0,1
"677","OYO New Dome Hotel","51-53 Camberwell Church Street, London, England, SE5 8TR, United Kingdom, 866-573-4235","London",2.9,7,"Good",89,"2.5","77","2019-10-25","2019-10-26",2,0,508433,2.5,"51.473798,-0.089287","35",NA,0,0,0,0,0,1,0,0,0
"678","OYO Osterley Park Hotel","764 Great West Road, Isleworth, England, TW7 5NA, United Kingdom, 866-573-4235","Isleworth",9.1,5.6,"",228,"2.5","47","2019-10-25","2019-10-26",2,0,633051,3,"51.482807,-0.336624","3",NA,1,1,0,0,0,0,0,0,1
"679","OYO The Park Hotel","64 Belgrave Road, Victoria, London, England, SW1V 2BP, United Kingdom, 866-573-4235","Victoria",1.3,4.2,"",74,"1.5","167","2019-10-25","2019-10-26",2,0,211845,2,"51.490517,-0.13897","18","4",0,0,0,0,0,0,0,0,1
"680","OYO Townhouse 30 Sussex","30 Sussex Gardens, paddington, London, England, W2 1UL, United Kingdom, 866-573-4235","Paddington",1.9,8.4,"Very Good",194,"4","167","2019-10-25","2019-10-26",2,0,747368192,3.5,"51.5177,-0.16877","13","3",0,0,0,0,1,1,0,0,1
"681","OYO Townhouse New England Victoria","20 Saint Georges Drive, Victoria, London, England, SW1V 4BN, United Kingdom, 866-573-4235","Victoria",1.3,6.6,"Good",101,"2.5","170","2019-10-25","2019-10-26",2,0,287218,3,"51.49085,-0.143879","25","4",0,0,0,0,0,1,0,0,0
